0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.5392057244310511,0.5521018374081346,0.6004963448139524,0.6899733261054186,0.7805265634002707,0.8632593364147929,0.8524776301540624,0.7654338806736962,0.6751721411497258,0.5890724760670343,0.5074865559190289,0.43422391346061096,0.3775557010952968,0.32037069968501264,0.256413497407151,0.19545289096617524,0.13223051986051249,0.07686464855615127,0.06817216902656908,0.11744711677663311,0.18854828392398493,0.26251459935372545,0.34265193651127035,0.4195894704743508,0.47725923212055954,0.501110002225936,0.4796624954108939,0.4370642515887053,0.4485511901007664,0.49035273849402605,0.5239991978976206,0.5378245296601376,0.5511085372027165,0.5891685421250039,0.6686490952887929,0.7562042079580926,0.8442666020645897,0.8836071085215444,0.8235667597743304,0.7411907289629502,0.6521665057551924,0.5647007064179779,0.48543390461489033,0.4283526386958654,0.3753484786475454,0.31398459317597016,0.2520048725705879,0.1882716520639216,0.13237441055809707,0.11004585996842331,0.1485250309960393,0.21521999613394893,0.2902019432016514,0.3723633706528202,0.44723312624860356,0.5092050033561986,0.5404940509023068,0.5200520476959465,0.4684139296534313,0.4196401410956918,0.43629723766261974,0.48218761401890853,0.5028259367403318,0.49357750860261684,0.48985906247360655,0.5188093763644757,0.5949198533467437,0.6805203659204622,0.752472775303169,0.7112723264931182,0.6156843060134791,0.5285218472426061,0.4465101783223213,0.37731864579187646,0.31835612887615894,0.2610022488210739,0.20484746288252342,0.1414933290258169,0.0786446902086837,0.021902125487316182,0.0,0.041522858923145556,0.11297411905037613,0.19078115061931222,0.2663929962332716,0.33603471533381524,0.38521124182056377,0.3926252360344973,0.3647636625211421,0.31738516147224005,0.3118337361156591,0.37022554973081334,0.4137966426794366,0.44453170374740636,0.46330785854909595,0.490250205733338,0.5312520251233062,0.6129520101709958,0.7042202377075995,0.7921499962558378,0.8138981859394516,0.7332623187662157,0.6441901021089753,0.5578191022258856,0.4787763076224758,0.4079699732165132,0.3555988486600288,0.2994993907141732,0.23588022304040956,0.17137594235023723,0.10718901622581667,0.055661904758718794,0.06719737675588311,0.13100056167171448,0.20613519105516942,0.28422507890358006,0.36249963093940063,0.44113093859768204,0.5043665108657895,0.5304678273442691,0.5156111604943363,0.46876133194550373,0.47177719657712536,0.5240198425700062,0.5685855299709224,0.6052320988810844,0.6015879564060567,0.5597990415628673,0.5184132070368066,0.5361712231218603,0.5622807043203677,0.5538017653903813,0.5165469377227929,0.44763778395560694,0.3739362159685269,0.2969250780185959,0.21761818349927253,0.13952726737322707,0.08950440706727858,0.12602552503757614,0.19174695826299848,0.25700824667657307,0.3177582215842669,0.3765500907385515,0.4305826664528094,0.4944870692337324,0.5801798476297229,0.6678623272333264,0.7587117123665073,0.8492709715515263,0.9324040893317205,0.9472139919233447,0.8687952959236809,0.7757719712973665,0.686929068563314,0.6034312410269715,0.5484330517250746,0.5050174333770301,0.4846458354981775,0.4579153896473249,0.42202211636197373,0.37420842232212714,0.37153104089882216,0.41285882141041763,0.4286523396871804,0.4169501492447747,0.3694986220060019,0.30210101036365544,0.2243355901359423,0.14469410193977872,0.07492233179737973,0.044969471216853574,0.09259821081283137,0.15333628276919908,0.2164040940032339,0.2769101043244928,0.3319538045703938,0.391945139568771,0.4618430842903609,0.54224950181918,0.6285051817629326,0.7189599329331784,0.810058453732468,0.8788747471297118,0.8526920331852621,0.7708451658385422,0.6826873524423933,0.5984953939733175,0.5415494816561159,0.5291451347646161,0.5397847025674489,0.5321168575186073,0.49332711280638053,0.47358945763888616,0.5218586577327751,0.5612204547350073,0.5725243310637294,0.5453536460735375,0.48907596595875336,0.4119496000007856,0.33561372523232746,0.25881470303519016,0.18982025666596547,0.15312319477337977,0.19406152763569828,0.25750274307778365,0.32259358433657126,0.37995415373638686,0.4376028991816261,0.49176760269549225,0.5628516429825647,0.6467481630704304,0.7370480773500374,0.8346190293152829,0.9256698647305373,1.0000000000000002,0.9875409265314834,0.9076563777869,0.8183809697959299,0.7268006079823894,0.6395371165141432,0.5924953334035921,0.5703595762179652,0.5535707095409481,0.5204230976882724,0.4853276365398733,0.494301719919223,0.5266428421223182,0.5277507279365203,0.4991900926880246,0.4343233343787589,0.35951902555634363,0.28392811119796946,0.2088573746901452,0.1378874865972035,0.10922299441808136,0.15501967441022835,0.22233060431096785,0.28461769812539917,0.34586668307490664,0.4044276561721676,0.4602181284116098,0.5305181790078224,0.6195396508444324,0.7101179979624146,0.8005134138299865,0.8908533287213911,0.9745859775300902,0.9912619186729004,0.9172406671344902,0.8235614886823261,0.7335261888295073,0.6574463869305329,0.6053964923355746,0.5746350575494601
